ID;Slide Nr;Screen Nr;EN_Text
12;11;1;The pressure remains the same.
12;11;1;The pressure is lower than before.
12;11;1;Whether higher or lower depends on the design of the bellow.
12;11;1;Please mark the correct statement. After that click on
12;11;1;[ Ready ]
12;11;1;A load platform is raised by pressurizing the air suspension bellows, after that the air supply is closed. What´s the pressure in each bellow when raising is finished?
12;11;1;Unfortunately this is wrong. Please consider the only variable the pressure depends on.
12;11;1;Because the load remains unchanged, after raising the bellows pressure is the same.
12;11;1;No, it is not influenced by design of the bellow.
12;11;1;You are right. Because the load remains unchanged, the bellows pressure is the same after raising.
13;13;1;When the platform has been loaded the bellows pressure is the same as before.
13;13;1;When the platform has been loaded the bellows pressure is increased.
13;13;1;After unloading the bellows pressure is decreased.
13;13;1;After unloading the bellows pressure is the same as before unloading.
13;13;1;Confirm your selection with
13;13;1;[ Ready ]
13;13;1;Plase mark the appropriate statements:
13;13;1;That´s wrong. Because the load applies more force to the bellows, the bellows pressure cannot be the same.
13;13;1;This statement is true. The following formula is applied: pressure is force per unit area. Because the bellow´s cross section area remains the same and the applied weight force is increased, the pressure is raised.
13;13;1;This statement is true. The following formula is applied: pressure is force per unit area. Because the bellow´s cross section area remains the same and the applied weight force is decreased, the pressure is lowered.
13;13;1;That´s wrong. Because after unloading the applied weight force is decreased, the bellows pressure cannot be the same.
13;13;1;Exactly, the bellows pressure is increased and decreased depending on the loading condition.
14;14;1;How operates the electronic control of ECAS?
15;15;1;Reference level
16;15;2;Reference level
16;15;2;Solenoid valve
16;15;2;Air bellow
16;15;2;Height sensor
16;15;2;Electronic control unit
17;15;3;Reference level
17;15;3;Solenoid valve
17;15;3;Air bellow
17;15;3;Height sensor
17;15;3;Electronic control unit
17;15;3;Remote-control unit
18;16;1;Remote-control unit
18;16;1;ECU
18;16;1;Height sensor
18;16;1;Solenoid valve
18;16;1;Air suspension bellow
18;16;1;[ Ready ]
18;16;1;Reference level
18;16;1;Please drag the labels below on the blue areas of the picture. After that click on
18;16;1;Using the ECAS remote-control unit for instance you can prescribe a new reference level.
18;16;1;The ECAS electronics compares the actual level to the current reference level and performs a readjustment, if needed.
18;16;1;The height sensor detects the actual level and transmits this value as electrical signal to the ECU.
18;16;1;During control processes the solenoid valve increases or decreases the air pressure in the air suspension below according to the signals of the ECAS ECU.
18;16;1;During a control process the air suspension bellow raises and lowers the superstructure.
18;16;1;That´s correct. You assigned all labels correctly.
18;16;1;[ Ready ]
19;17;1;Level
19;17;1;Reference value tolerance range
19;17;1;Reference level
19;17;1;Starting level
19;17;1;ECAS solenoid valve
19;17;1;Time in s
19;17;1;ON
19;17;1;OFF
19;17;1;Overshooting
20;18;1;"During an ECAS control process a so called ""overshooting"" is used to reach the reference level in any case."
20;18;1;By pulsing the ECAS solenoid valve an overshooting is prevented.
20;18;1;The ECAS solenoid valve is pulsed, when after overshooting the actual level has to be readjusted to the reference level.
20;18;1;Confirm your selection with
20;18;1;[ Ready ]
20;18;1;On the left you see an ECAS control process.Please mark the correct statement:
20;18;1;Level
20;18;1;Reference value tolerance range
20;18;1;Overshooting
20;18;1;Reference level
20;18;1;ECAS solenoid valve
20;18;1;Time in s
20;18;1;This statement is wrong. Overshooting is not wanted, for the very reason that the time is lost needed for readjusting in opposite direction.
20;18;1;Overshooting is prevented before reaching the reference level by pulsing the solenoid valve.
20;18;1;This statement is wrong. In this case a reversed control of the solenoid valve would be required.
20;18;1;Right. By pulsing the solenoid valve before reaching the reference level overshooting is prevented.
21;19;1;Static wheel load changesduring loading and unloading
21;19;1;Wheel load
21;19;1;ECAS quickly readjusts any deviation from the reference level.
21;19;1;Dynamic wheel load changescaused e.g. by bumpy roads
21;19;1;Wheel load
21;19;1;ECAS blocks the air suspension bellows and thus saves compressed air.Readjustment only at longer intervals e.g. to compensate pressure loss
22;20;1;That´s a smart feature of ECAS, because a lot of compressed air is saved when driving.But that´s only possible, because the system is able to detect whether the vehicle is in motion.
23;21;1;Introduction to ECAS diagnosis
24;22;1;ECAS diagnosis
24;22;1;Move the mouse pointer over the red underlayed terms to get to know more about it.
24;22;1;Fault finding and troubleshooting
24;22;1;Parameterizing
24;22;1;Calibration
24;22;1;Commissioning
24;22;1;"What means ""parameterizing""?"
24;22;1;The vehicle manufacturer or a subsequent user is able to modify and permanently store certain values in the ECAS ECU using the diagnostic software. These values are named parameters, and changing them is called parameterizing.Thus the ECAS system is attuned to the vehicle.For instance it has to be declared using parameterizing whether a lifting axle is present and has to be controlled by ECAS, or not.
24;22;1;"What means ""calibration""?"
24;22;1;"ECAS uses height sensors to detect the current level. Even when having the same vehicle and sensor type and the same level they provide different values, for instance because their mounting position is a little bit different.Therefore each sensor has to be calibrated. This means: a certain level, e.g. the reference level during driving (""driving level"") is exactly addressed, and the precise value measured by the sensor at this level is stored into the ECU.That way the ECU is able to exactly address this level later on."
25;23;1;PC diagnosis
25;23;1;Diagnostic controller
25;23;1;Diagnostic interface
25;23;1;Diagnostic socket
25;23;1;ECAS electronics
25;23;1;Diagnostic cable
26;23;2;For PC diagnosis a commercially available PC is sufficient.
26;23;2;More about purchase of the ECAS Diagnostic Software you will get to know in module 3 of this course.
26;23;2;WABCO Diagnostic Interface Set (serial): with connecting cable for COM interfaceOrder no. 446 301 021 0
26;23;2;WABCO Diagnostic Interface Set (USB): with connecting cable for USB interface and driver softwareOrder no. 446 301 022 0
26;23;2;Hardware requirements of the diagnostic software:
26;23;2;Pentium PC or highter
26;23;2;64 MB RAM at the minimum
26;23;2;ca. 30 MB free hard disk memory
26;23;2;Color display 1024x768 pixels at the minimum
26;23;2;a free COM interface (9 pins) resp. USB connection
26;23;2;Operating system Windows 9x or Windows NT 4.0 / 2000 / XP or compatible successors
27;24;1;Parameterizing
28;25;2;WABCO holds approved vehicle configurations available,as attuned parameter sets and appropriate circuit diagrams.
28;25;2;Individual variants adjusted by the manufacturer are possible
28;25;2;ECU variant:
28;25;2;Circuit diagram No.
28;25;2;Parameter set No.
28;25;2;446 055 066 0
28;25;2;841 801 757 0
28;25;2;841 807 757 0
28;25;2;Parameter set for TECAS (example)
29;26;1;Print system label:
29;26;1;using a laser printer
29;26;1;on the weatherproofed foil e.g. the WABCO special foil order no. 899 200 922 4
30;27;1;At last I get to know, what the practical use of this label is, and why a lot of parameters are noted here.
31;28;1;1 byte
31;28;1;1 byte
31;28;1;Parameter
31;28;1;Value
31;28;1;Unit
31;28;1;Option parameters
31;28;1;Value parameters
31;28;1;1 byte (= 8 bit) is able to store a value between 0 and 255:
31;28;1;for instance a vehicle speed, expressed directly in km/h: a byte value of 60 corresponds to 60 km/h
31;28;1;or a proportionally transformed pressure value, whereas one unit corresponds to 1/16 bar: in this case a byte value of 60 corresponds to 3,75 bar.
32;28;2;Parameter
32;28;2;Value
32;28;2;Unit
32;28;2;1 height sensor on the rear axle corresponds to bit value 1
32;28;2;2 height sensors on the rear axle correspond to bit value 0
32;28;2;Example bit 4:
32;28;2;Bit
32;28;2;Example: Option parameter 1:
32;28;2;Option parameters combine up to 8 single values in one byte value.
33;29;1;"An option parameter combines up to 8 separate single values (""options"") in one byte value."
33;29;1;A value parameter stores a single physical value, transformed into a byte value.
33;29;1;An option parameter collects multiple value parameters.
33;29;1;Some value parameters can store only one bit, some an entire byte.
33;29;1;Confirm your selection with
33;29;1;[ Ready ]
33;29;1;Please mark all appropriate statements:
33;29;1;Parameter
33;29;1;Value
33;29;1;Unit
33;29;1;"This statement ist true. Each of the 8 bits of an option parameter contains one bit value with its own meaning.Because some bits of an option parameter may not be used, it´s correct to say ""up to""."
33;29;1;This statement is true: the intire byte value corresponds to a single physical value.
33;29;1;This statement is wrong. An option parameter collects multiple bit values. In contrast, each value parameter stores one byte value.
33;29;1;That´s wrong. Value parameters always store byte values.
33;29;1;That´s right, you understood the meaning of both terms.
34;30;1;1 byte
34;30;1;bit
35;31;1;It´s hard to believe that it is possible to generate 256 different states using only 8 lamps.I would like to try out this, before I am convinced ...
36;32;1;1 Byte
36;32;1;Bit
36;32;1;Change the byte value to 22 by switching the bits on or off. Try to get by with 2 mouse clicks.
36;32;1;Solution: To increase the byte value from 21 to 22, bit 0 with value 1 is switched off and bit 1 with value 2 is switched on. (The bits 2 and 4 remain switched on).
36;32;1;[ Solution ]
37;33;1;Height sensor 441 050 123 0 with linkage to measure the actual level
37;33;1;92 counts
37;33;1;The ECAS ECU converts each sensor signal to a count value, which means to a byte value between 4 and 255 counts.
38;33;2;Height sensor 441 050 123 0 with linkage to measure the actual level
38;33;2;31274 timer ticks
38;33;2;The ECAS ECU converts each sensor signal to a count value, which means to a byte value betwwen 4 and 255 counts.
38;33;2;Newer ECAS ECUs:16-bit processingbetween 256 and 65535 timer ticks
38;33;2;92 counts
38;33;2;Up to now:8-bit processingbetween 4 and 255 counts
39;34;1;"The terms ""counts"" and ""timer ticks"" mean the same. They are digital units in the range from 4 to 255."
39;34;1;ECAS ECUs with 8-bit processing convert the input signals of the height sensors to so called counts.
39;34;1;ECAS ECUs with 16-bit processing convert the input signals of the height sensors to so called timer-ticks.
39;34;1;Whether the ECU uses counts or timer ticks depends on the signal of the connected height sensor.
39;34;1;Confirm with
39;34;1;[ Ready ]
39;34;1;Depending on the ECAS ECU, the signals of the height sensors are converted to counts or timer ticks.
39;34;1;Please mark all right statements:
39;34;1;This statement is wrong. In contrast to counts which are 8-bit values, timer ticks are 16-bit values in the range from 255 to 65.535. Timer ticks are used starting with newer 16-bit ECAS ECUs.
39;34;1;This statement is correct, indications in counts are 8-bit values.
39;34;1;This statement is correct, indications in timer ticks are 16-bit values.
39;34;1;That´s wrong. Conversion to counts or timer ticks is done by the ECU, depending on the actual ECU variant.
39;34;1;"Right, you understood the meaning of the terms ""counts"" and ""timer ticks""."
40;35;1;Calibration of height sensors
41;36;1;Current actual level
41;36;1;Driving levelas reference level
41;36;1;specifiedin counts
41;36;1;Calibration of the height sensors means
41;36;1;to address the driving level and store the resulting value in the ECU (in counts).
41;36;1;to achieve and to store the upper and the lower level.
41;36;1;Calibration is required
41;36;1;during commissioning.
41;36;1;after replacement of a height sensor.
41;36;1;after replacement of the ECU.
41;36;1;Upper level
41;36;1;Lower level
42;36;2;At first the driving level specified by the vehicle manufacturer is achieved using the diagnostic software.The resulting count value is stored as driving level in the ECU.
42;36;2;In the same way the upper and the lower level are stored as count values in the ECU.
43;37;1;OK, I have to achieve the driving level specified by the manufacturer.Great! But how is it, that I know the exact height I have to address?
44;38;1;Gauge specified by the vehicle manufacturer to extend the air suspension bellow to a predefined height
44;38;1;A spacer tube or block designated by the vehicle manufacturer is placed on the axle and the vehicle frame is lowered onto it.
44;38;1;The marks on the shock absorber indicate the position of the outer tube at driving level.
45;39;1;Top edge of the side member
45;39;1;Bottom edge of the side member
45;39;1;Top of the axle beam
45;39;1;Middle of the axle beam
45;39;1;Road surface
45;39;1;A
45;39;1;B
45;39;1;F
45;39;1;C
45;39;1;D
45;39;1;E
45;39;1;When specifiing levels in millimeters the used reference dimension type has to be indicated.
46;39;2;Addressing a prescribed driving level using a specification in millimeters for reference dimension A.
47;40;1;Reference dimension A
47;40;1;Reference dimension B
47;40;1;Reference dimension C
47;40;1;Reference dimension D
47;40;1;Reference dimension E
47;40;1;Reference dimension F
47;40;1;Confirm your selection with
47;40;1;[ Ready ]
47;40;1;Using some reference dimensions the current load conditions affect the results due to tyre deflection. Thererfore these reference dimensions should be avoided.Please mark all reference dimensions where the load conditions have no effect.
47;40;1;Top edge of the vehicle frame
47;40;1;Bottom edge of the vehicle frame
47;40;1;Top of the axle beam
47;40;1;Middle of the axle beam
47;40;1;Road surface
47;40;1;A
47;40;1;B
47;40;1;F
47;40;1;C
47;40;1;D
47;40;1;E
47;40;1;When using the reference dimension A, which is the distance between the bottom edge of the vehicle frame and the middle of the axle beam, the tyre deflection affects not the measured value.
47;40;1;When using the reference dimension B, which is the distance between the bottom edge of the vehicle frame and the top of the axle beam, the tyre deflection affects not the measured value.
47;40;1;When using the reference dimension C, which is the distance between the top edge of the vehicle frame and the middle of the axle beam, the tyre deflection affects not the measured value.
47;40;1;When using the reference dimension D, which is the distance between the top edge of the vehicle frame and the top of the axle beam, the tyre deflection affects not the measured value.
47;40;1;When using the reference dimension E, the current load affects the measured value, because the distance between the top edge of the vehicle frame and the road surface is influenced by the tyre deflection.
47;40;1;When using the reference dimension F, the current load affects the measured value, because the distance between the bottom edge of the vehicle frame and the road surface is influenced by the tyre deflection.
47;40;1;Right, you recognized the related reference dimensions correctly.
48;41;1;When the calibrated count values break certain rules, after calibration an error message occurs.The rules are as follows ...
49;41;2;Rule #1:
49;41;2;4 < count value < 255
49;41;2;Rule #2:
49;41;2;count value of the upper level >
49;41;2;count value driving level + triple reference level tolerance + 3 counts
49;41;2;Rule #3:
49;41;2;count value lower level <
49;41;2;count value driving level - double reference level tolerance
49;41;2;Level
49;41;2;Reference level tolerance
49;41;2;Reference level
49;41;2;Starting level
49;41;2;count value 255
49;41;2;Upper level
49;41;2;3 counts
49;41;2;Triple reference level tolerance
49;41;2;Driving level
49;41;2;Double reference level tolerance
49;41;2;Lower level
49;41;2;count value 4
50;42;1;"Lower level: 21 counts; Driving level: 100 counts; Upper level: 116 counts"
50;42;1;"Lower level: 15 counts; Driving level: 91 counts; Upper level: 132 counts"
50;42;1;"Lower level: 31 counts; Driving level: 96 counts; Upper level: 253 counts"
50;42;1;Mark the case where a calibration error is generated.After that click on
50;42;1;[ Ready ]
50;42;1;In the following the reference level tolerance amounts to 5 counts. Which case generates a calibration error?
50;42;1;Rule #1:
50;42;1;4 < count value < 255
50;42;1;Rule #2:
50;42;1;count value of the upper level >
50;42;1;count value driving level + triple reference level tolerance + 3 counts
50;42;1;Rule #3:
50;42;1;count value lower level <
50;42;1;count value driving level - double reference level tolerance
50;42;1;In the first case the second rule is broken. The distance between driving and upper level is too small. Driving level 100 counts + 3 x 5 + 3 results in 118 counts. The upper level should amount to at least 119  counts.
50;42;1;No, this generates not a calibration error, because these count values comply with all three rules.
50;42;1;Right, the second rule is broken here. The distance between driving and upper level is too small.
51;43;1;Pressure sensor for measuring the bellows pressure
51;43;1;Lowering of the lifting axle when reaching a certain bellows pressure
51;43;1;To calibrate the pressure sensor the bellows are vented ....
51;43;1;... and the resulting count value is stored in the ECU as 0 bar.
52;44;1;ELM stands for Electronic Leveling Module
52;44;1;Operation mostly using the fixed mounted control box
52;44;1;Remote-control unit for storing and addressing ramp levels
52;44;1;Simplified and compact variant of an electronic air suspension system
52;44;1;Basic functions:
52;44;1;Automatic repositioning to driving level
52;44;1;Readjusting to a reference level during loading and unloading
52;44;1;Storing and addressing of 2 different ramp levels
52;44;1;Commissioning using the control box or the remote-control unit
52;44;1;How to commission ELM using the remote-control unit, you will get to know here ...
52;44;1;http://www.wabco.info/intl/pdf/815/000/368/815_368.pdf
53;45;1;Connection tomotor vehicle
53;45;1;EBS
53;45;1;ramp approach help
53;45;1;ECAS
53;45;1;Lights
53;45;1;tyre pressuremonitoring
53;45;1;GPSGSM
53;45;1;ramp approach help sensor
53;45;1;Electronicmonitoring
53;45;1;TCE stands for Trailer Central Electronic
53;45;1;TCE provides and integrates numerous functions.
53;45;1;Even the functions of the ECAS ECU are already integrated.
53;45;1;The further ECAS components are directly connected to TCE.
54;46;1;That´s new to me.Thus WABCO provides three different electronic air suspension systems.However, because TCE integrates the original ECAS functions, finally we have two: ECAS and ELM.
